OrderID,OrderDate,DaysToProcessOrder,CustomerID
1004,11/27/2018,3,152
1005,11/27/2018,1,7213
1006,11/27/2018,3,7223
1007,11/27/2018,3,3566
1008,11/28/2018,3,6765
1009,11/28/2018,3,6797
1010,11/28/2018,2,6623
1011,11/28/2018,3,3944
1012,11/28/2018,3,7246
1013,11/28/2018,2,7269
1014,11/28/2018,3,7208
1015,11/29/2018,3,2791
1016,11/29/2018,1,6637
1017,11/29/2018,1,3568
1018,11/29/2018,1,7199
1019,11/30/2018,1,235
1020,11/30/2018,3,123
1021,11/30/2018,1,107
1022,12/1/2018,3,1297
1023,12/1/2018,1,6983
1024,12/1/2018,3,6799
1025,12/1/2018,2,6801
1026,12/1/2018,3,6645
1027,12/1/2018,4,7250
1028,12/2/2018,4,3713
1029,12/2/2018,2,5865
1030,12/2/2018,3,7245
1031,12/2/2018,7,7270
1032,12/2/2018,2,112
1033,12/3/2018,2,6416
1034,12/3/2018,3,6672
1035,12/3/2018,2,6678
1036,12/3/2018,2,234
1037,12/3/2018,3,1277
1038,12/3/2018,9,7255
1039,12/4/2018,3,7220
1040,12/4/2018,4,3567
1041,12/5/2018,2,236
1042,12/5/2018,1,6771
1043,12/5/2018,1,3637
1044,12/5/2018,6,7261
1045,12/6/2018,2,1301
1046,12/6/2018,2,7405
1047,12/6/2018,8,6680
1048,12/6/2018,4,6620
1049,12/6/2018,11,6651
1050,12/6/2018,3,3911
1051,12/6/2018,1,7241
1052,12/7/2018,2,6676
1053,12/7/2018,3,7249
1054,12/7/2018,1,113
1055,12/8/2018,1,130
1056,12/8/2018,1,6659
1057,12/8/2018,1,184
1058,12/8/2018,7,232
1059,12/8/2018,2,3617
1060,12/8/2018,2,7240
1061,12/9/2018,2,3701
1062,12/9/2018,5,6627
1063,12/9/2018,2,4645
1064,12/10/2018,1,2775
1065,12/10/2018,1,7412
1066,12/10/2018,2,6667
1067,12/10/2018,1,3912
1068,12/10/2018,1,3615
1069,12/10/2018,1,7274
1070,12/10/2018,3,127
1071,12/11/2018,3,1308
1072,12/11/2018,3,3698
1073,12/11/2018,2,6663
1074,12/11/2018,10,7252
1075,12/11/2018,2,7215
1076,12/12/2018,1,1286
1077,12/12/2018,1,6675
1078,12/12/2018,3,3635
1079,12/12/2018,3,7243
1080,12/12/2018,2,7253
1081,12/12/2018,3,7203
1082,12/13/2018,1,7594
1083,12/13/2018,3,7634
1084,12/13/2018,7,7969
1085,12/13/2018,10,7624
1086,12/13/2018,2,7716
1087,12/13/2018,11,7952
1088,12/13/2018,3,7805
1089,12/13/2018,1,7971
1090,12/13/2018,7,7510
1091,12/13/2018,10,7641
1092,12/13/2018,3,7724
1093,12/13/2018,2,7916
1094,12/13/2018,3,7675
1095,12/13/2018,3,7946
1096,12/13/2018,9,7661
1097,12/13/2018,1,8092
1098,12/13/2018,4,7710
1099,12/13/2018,2,7750
1100,12/13/2018,3,7653
1101,12/13/2018,1,7657
1102,12/13/2018,2,7899
1103,12/13/2018,3,7506
1104,12/13/2018,2,7692
1105,12/13/2018,2,7723
1106,12/13/2018,1,7683
1107,12/13/2018,1,7579
1108,12/13/2018,2,7757
1109,12/13/2018,2,7771
1110,12/13/2018,4,8108
1111,12/13/2018,1,8070
1112,12/13/2018,3,7688
1113,12/13/2018,2,7923
1114,12/13/2018,3,7488
1115,12/13/2018,2,7742
1116,12/13/2018,3,7651
1117,12/13/2018,8,8015
1118,12/13/2018,1,7940
1119,12/13/2018,5,7527
1120,12/13/2018,2,7748
1121,12/13/2018,2,7687
1122,12/13/2018,3,7885
1123,12/13/2018,3,7984
1124,12/13/2018,3,7583
1125,12/13/2018,2,7836
1126,12/13/2018,1,7671
1127,12/13/2018,3,7676
1128,12/13/2018,3,7520
1129,12/13/2018,9,7704
1130,12/13/2018,2,7712
1131,12/13/2018,3,7500
1132,12/13/2018,3,7790
1133,12/13/2018,2,7639
1134,12/13/2018,10,7812
1135,12/13/2018,1,7874
1136,12/13/2018,1,7917
1137,12/13/2018,2,7564
1138,12/13/2018,3,7533
1139,12/13/2018,7,7968
1140,12/13/2018,2,8090
1141,12/13/2018,1,7644
1142,12/13/2018,3,7489
1143,12/13/2018,3,7717
1144,12/13/2018,3,7810
1145,12/13/2018,2,1384
1146,12/13/2018,2,6831
1147,12/13/2018,11,7013
1148,12/13/2018,3,7453
1149,12/13/2018,1,366
1150,12/14/2018,2,2837
1151,12/14/2018,3,6313
1152,12/14/2018,2,7128
1153,12/14/2018,3,734
1154,12/14/2018,3,6990
1155,12/14/2018,8,7696
1156,12/14/2018,3,7282
1157,12/14/2018,3,445
1158,12/15/2018,2,1322
1159,12/15/2018,10,3778
1160,12/15/2018,2,6829
1161,12/15/2018,3,6855
1162,12/15/2018,10,3974
1163,12/15/2018,2,3977
1164,12/15/2018,3,7487
1165,12/15/2018,3,7489
1166,12/15/2018,3,7695
1167,12/15/2018,1,7310
1168,12/16/2018,1,1309
1169,12/16/2018,4,3975
1170,12/16/2018,2,6999
1171,12/16/2018,3,3644
1172,12/16/2018,2,7338
1173,12/17/2018,10,7469
1174,12/17/2018,8,6806
1175,12/17/2018,1,6844
1176,12/17/2018,3,3954
1177,12/17/2018,2,7339
1178,12/17/2018,3,7466
1179,12/18/2018,1,2809
1180,12/18/2018,7,3139
1181,12/18/2018,2,6827
1182,12/18/2018,3,6859
1183,12/18/2018,1,7336
1184,12/19/2018,1,3141
1185,12/19/2018,9,7060
1186,12/19/2018,3,7141
1187,12/19/2018,3,6847
1188,12/19/2018,8,7335
1189,12/19/2018,3,446
1190,12/20/2018,4,6420
1191,12/20/2018,3,6997
1192,12/20/2018,3,595
1193,12/20/2018,2,301
1194,12/20/2018,2,7130
1195,12/20/2018,2,3720
1196,12/20/2018,3,7006
1197,12/20/2018,1,4694
1198,12/20/2018,2,3652
1199,12/20/2018,7,7485
1200,12/20/2018,1,7488
1201,12/20/2018,9,7496
1202,12/20/2018,2,7694
1203,12/20/2018,2,7289
1204,12/20/2018,1,7458
1205,12/20/2018,2,7468
1206,12/20/2018,3,365
1207,12/20/2018,4,373
1208,12/20/2018,1,444
1209,12/21/2018,1,3794
1210,12/21/2018,2,6854
1211,12/21/2018,1,7701
1212,12/21/2018,3,7302
1213,12/21/2018,9,364
1214,12/22/2018,3,7113
1215,12/22/2018,1,6830
1216,12/23/2018,3,7005
1217,12/23/2018,2,7050
1218,12/23/2018,2,7058
1219,12/23/2018,1,7138
1220,12/23/2018,1,6809
1221,12/23/2018,1,6835
1222,12/23/2018,1,7471
1223,12/23/2018,3,7497
1224,12/23/2018,1,7704
1225,12/23/2018,3,7297
1226,12/23/2018,1,7309
1227,12/24/2018,1,3834
1228,12/24/2018,1,7110
1229,12/24/2018,2,6823
1230,12/24/2018,1,6840
1231,12/25/2018,3,352
1232,12/25/2018,2,382
1233,12/25/2018,3,6849
1234,12/25/2018,2,269
1235,12/25/2018,3,6858
1236,12/25/2018,1,3945
1237,12/25/2018,1,3953
1238,12/25/2018,3,3966
1239,12/25/2018,3,7697
1240,12/25/2018,2,7308
1241,12/25/2018,3,354
1242,12/26/2018,1,3779
1243,12/26/2018,3,1333
1244,12/26/2018,3,2830
1245,12/26/2018,8,7285
1246,12/26/2018,3,360
1247,12/27/2018,2,2823
1248,12/27/2018,3,3833
1249,12/27/2018,2,5268
1250,12/27/2018,3,7034
1251,12/27/2018,1,6842
1252,12/27/2018,3,3971
1253,12/27/2018,1,3978
1254,12/27/2018,1,6968
1255,12/27/2018,2,7469
1256,12/27/2018,1,7492
1257,12/27/2018,2,7462
1258,12/27/2018,3,7464
1259,12/28/2018,3,2843
1260,12/28/2018,2,7468
1261,12/28/2018,1,7019
1262,12/28/2018,8,3649
1263,12/28/2018,3,7490
1264,12/28/2018,1,7278
1265,12/28/2018,1,7337
1266,12/29/2018,1,6832
1267,12/29/2018,3,7494
1268,12/29/2018,3,3708
1269,12/29/2018,2,449
1270,12/30/2018,5,3844
1271,12/30/2018,3,1399
1272,12/30/2018,5,7112
1273,12/30/2018,3,6851
1274,12/30/2018,3,7304
1275,12/30/2018,3,7277
1276,12/31/2018,2,3772
1277,12/31/2018,3,1334
1278,12/31/2018,2,7046
1279,12/31/2018,1,253
1280,12/31/2018,2,6853
1281,12/31/2018,3,6995
1282,12/31/2018,1,7491
1283,12/31/2018,1,7698
1284,12/31/2018,2,7702
1285,12/31/2018,8,3570
1286,12/31/2018,7,3709
1287,12/31/2018,10,3712
1288,12/31/2018,1,358
1289,12/31/2018,1,447
1290,1/1/2019,2,1396
1291,1/1/2019,1,7476
1292,1/1/2019,2,6837
1293,1/1/2019,3,6845
1294,1/1/2019,2,3957
1295,1/1/2019,11,6861
1296,1/1/2019,3,6992
1297,1/1/2019,1,3711
1298,1/1/2019,2,450
1299,1/2/2019,1,249
1300,1/2/2019,1,5270
1301,1/2/2019,3,7021
1302,1/2/2019,1,375
1303,1/2/2019,11,7062
1304,1/2/2019,3,6833
1305,1/2/2019,1,3976
1306,1/2/2019,3,3648
1307,1/2/2019,2,3650
1308,1/2/2019,3,7459
1309,1/3/2019,1,3795
1310,1/3/2019,1,5317
1311,1/3/2019,8,715
1312,1/3/2019,8,6822
1313,1/3/2019,8,6991
1314,1/3/2019,1,7018
1315,1/3/2019,7,7483
1316,1/4/2019,3,3777
1317,1/4/2019,2,6825
1318,1/4/2019,3,6826
1319,1/4/2019,1,7012
1320,1/4/2019,3,3653
1321,1/4/2019,1,7470
1322,1/4/2019,3,7700
1323,1/4/2019,3,7463
1324,1/5/2019,1,7134
1325,1/5/2019,3,254
1326,1/5/2019,5,7010
1327,1/5/2019,2,7693
1328,1/5/2019,3,3710
1329,1/6/2019,2,1324
1330,1/6/2019,1,7000
1331,1/6/2019,1,6856
1332,1/6/2019,2,3646
1333,1/6/2019,1,7699
1334,1/6/2019,8,7465
1335,1/6/2019,2,369
1336,1/7/2019,2,6807
1337,1/7/2019,1,6843
1338,1/7/2019,3,3972
1339,1/7/2019,2,6872
1340,1/7/2019,2,3647
1341,1/7/2019,1,7486
1342,1/7/2019,2,7298
1343,1/7/2019,2,7303
1344,1/8/2019,2,2845
1345,1/8/2019,3,7061
1346,1/8/2019,1,7108
1347,1/8/2019,2,6846
1348,1/9/2019,2,1374
1349,1/9/2019,1,3138
1350,1/9/2019,1,3832
1351,1/9/2019,3,3287
1352,1/9/2019,2,6871
1353,1/9/2019,2,270
1354,1/9/2019,2,3651
1355,1/9/2019,2,7484
1356,1/9/2019,2,3707
1357,1/9/2019,3,361
1358,1/10/2019,1,3771
1359,1/10/2019,2,6828
1360,1/10/2019,9,7495
1361,1/10/2019,2,7692
1362,1/10/2019,3,7333
1363,1/10/2019,1,359
1364,1/10/2019,3,448
1365,1/10/2019,3,2808
1366,1/11/2019,1,7477
1367,1/11/2019,1,7072
1368,1/11/2019,6,3964
1369,1/11/2019,1,6873
1370,1/11/2019,2,7703
1371,1/11/2019,3,7332
1372,1/11/2019,3,451
1373,1/12/2019,2,3793
1374,1/12/2019,1,3140
1375,1/12/2019,3,7140
1376,1/12/2019,2,6824
1377,1/12/2019,1,6841
1378,1/12/2019,2,6848
1379,1/12/2019,9,3706
1380,1/13/2019,2,7736
1381,1/13/2019,10,7996
1382,1/13/2019,3,7567
1383,1/13/2019,7,7860
1384,1/13/2019,3,7900
1385,1/13/2019,7,7582
1386,1/13/2019,3,8054
1387,1/13/2019,2,7976
1388,1/13/2019,2,7684
1389,1/13/2019,2,7616
1390,1/13/2019,2,7568
1391,1/13/2019,3,7892
1392,1/13/2019,3,7749
1393,1/13/2019,2,7975
1394,1/13/2019,1,8069
1395,1/13/2019,1,7846
1396,1/13/2019,2,7598
1397,1/13/2019,1,7829
1398,1/13/2019,2,7813
1399,1/13/2019,3,7826
1400,1/13/2019,3,7763
1401,1/13/2019,8,7491
1402,1/13/2019,1,7891
1403,1/13/2019,3,7827
1404,1/13/2019,3,7663
1405,1/13/2019,6,7761
1406,1/13/2019,1,7499
1407,1/13/2019,2,7914
1408,1/13/2019,2,8086
1409,1/13/2019,1,7612
1410,1/13/2019,1,7608
1411,1/13/2019,3,7720
1412,1/13/2019,1,7648
1413,1/13/2019,7,7535
1414,1/13/2019,2,7572
1415,1/13/2019,1,7770
1416,1/13/2019,11,7994
1417,1/13/2019,1,7493
1418,1/13/2019,2,7551
1419,1/13/2019,2,7960
1420,1/13/2019,2,1495
1421,1/13/2019,2,7257
1422,1/13/2019,2,3658
1423,1/13/2019,1,4784
1424,1/13/2019,3,456
1425,1/14/2019,3,3948
1426,1/14/2019,3,7145
1427,1/14/2019,2,7747
1428,1/14/2019,1,7748
1429,1/15/2019,2,389
1430,1/15/2019,10,399
1431,1/15/2019,3,3979
1432,1/15/2019,2,7172
1433,1/15/2019,2,7910
1434,1/15/2019,2,7900
1435,1/15/2019,3,7907
1436,1/15/2019,2,787
1437,1/16/2019,3,395
1438,1/16/2019,2,1484
1439,1/16/2019,1,7153
1440,1/16/2019,3,7169
1441,1/16/2019,2,7176
1442,1/17/2019,3,5163
1443,1/17/2019,3,750
1444,1/17/2019,3,7276
1445,1/18/2019,2,7142
1446,1/18/2019,3,7144
1447,1/18/2019,3,767
1448,1/18/2019,2,4853
1449,1/18/2019,3,7277
1450,1/18/2019,1,977
1451,1/19/2019,2,3938
1452,1/19/2019,1,7711
1453,1/19/2019,1,3715
1454,1/19/2019,1,3672
1455,1/20/2019,3,7143
1456,1/20/2019,3,7148
1457,1/20/2019,3,3986
1458,1/20/2019,3,7206
1459,1/20/2019,3,3728
1460,1/20/2019,3,7723
1461,1/20/2019,1,7741
1462,1/20/2019,2,752
1463,1/21/2019,3,7171
1464,1/21/2019,3,7238
1465,1/21/2019,3,973
1466,1/21/2019,3,7726
1467,1/21/2019,2,7709
1468,1/22/2019,3,1481
1469,1/22/2019,2,7160
1470,1/22/2019,1,7727
1471,1/22/2019,1,760
1472,1/23/2019,3,3976
1473,1/23/2019,6,3981
1474,1/23/2019,2,3987
1475,1/23/2019,1,7165
1476,1/23/2019,2,897
1477,1/23/2019,3,7266
1478,1/23/2019,2,8085
1479,1/23/2019,1,7736
1480,1/23/2019,6,453
1481,1/24/2019,2,1469
1482,1/24/2019,2,1486
1483,1/24/2019,2,7224
1484,1/24/2019,1,903
1485,1/24/2019,6,7280
1486,1/24/2019,1,8094
1487,1/24/2019,3,7717
1488,1/25/2019,10,3951
1489,1/25/2019,8,7168
1490,1/25/2019,2,3657
1491,1/26/2019,3,3942
1492,1/26/2019,3,3982
1493,1/26/2019,1,7204
1494,1/26/2019,1,7278
1495,1/26/2019,3,8090
1496,1/26/2019,1,7768
1497,1/26/2019,4,7901
1498,1/26/2019,3,466
1499,1/26/2019,3,751
1500,1/27/2019,2,6421
1501,1/27/2019,2,401
1502,1/27/2019,1,3985
1503,1/27/2019,1,3980
1504,1/27/2019,2,7722
1505,1/27/2019,2,3716
1506,1/27/2019,3,454
1507,1/28/2019,3,883
1508,1/28/2019,6,8084
1509,1/28/2019,3,7707
1510,1/28/2019,2,7739
1511,1/28/2019,1,7767
1512,1/28/2019,3,463
1513,1/28/2019,1,755
1514,1/29/2019,1,7009
1515,1/29/2019,1,7159
1516,1/29/2019,2,7200
1517,1/29/2019,2,7240
1518,1/29/2019,1,7256
1519,1/29/2019,2,7904
1520,1/29/2019,3,457
1521,1/29/2019,2,458
1522,1/30/2019,3,4047
1523,1/30/2019,3,3930
1524,1/30/2019,2,7770
1525,1/30/2019,3,3713
1526,1/30/2019,1,3719
1527,1/30/2019,3,3950
1528,1/31/2019,2,3992
1529,1/31/2019,3,4048
1530,1/31/2019,1,3862
1531,1/31/2019,1,7147
1532,1/31/2019,1,7932
1533,1/31/2019,1,3661
1534,2/1/2019,1,3847
1535,2/1/2019,1,891
1536,2/1/2019,11,7223
1537,2/1/2019,2,7930
1538,2/1/2019,3,7740
1539,2/1/2019,2,7903
1540,2/2/2019,2,3848
1541,2/2/2019,2,7478
1542,2/2/2019,1,7150
1543,2/2/2019,1,7170
1544,2/2/2019,3,8095
1545,2/2/2019,1,7908
1546,2/2/2019,1,461
1547,2/3/2019,3,6422
1548,2/3/2019,3,1475
1549,2/3/2019,1,7158
1550,2/3/2019,2,2074
1551,2/3/2019,2,7203
1552,2/3/2019,3,7241
1553,2/3/2019,3,7725
1554,2/3/2019,1,7730
1555,2/3/2019,3,465
1556,2/4/2019,3,1465
1557,2/4/2019,1,7210
1558,2/4/2019,1,7263
1559,2/5/2019,5,7146
1560,2/5/2019,4,3984
1561,2/5/2019,1,895
1562,2/5/2019,3,7209
1563,2/5/2019,3,905
1564,2/5/2019,1,3729
1565,2/5/2019,1,7931
1566,2/5/2019,2,7724
1567,2/6/2019,1,3654
1568,2/6/2019,1,3663
1569,2/6/2019,2,3727
1570,2/6/2019,5,7769
1571,2/7/2019,1,388
1572,2/7/2019,2,7244
1573,2/7/2019,2,7909
1574,2/7/2019,3,7737
1575,2/7/2019,2,473
1576,2/8/2019,1,7010
1577,2/8/2019,9,7149
1578,2/8/2019,11,7732
1579,2/8/2019,9,7738
1580,2/8/2019,3,460
1581,2/9/2019,7,2146
1582,2/9/2019,1,7157
1583,2/9/2019,11,7205
1584,2/9/2019,1,7225
1585,2/9/2019,2,3717
1586,2/9/2019,4,757
1587,2/10/2019,4,7929
1588,2/10/2019,3,7710
1589,2/10/2019,1,3718
1590,2/10/2019,2,452
1591,2/11/2019,9,3929
1592,2/11/2019,1,3148
1593,2/11/2019,3,4437
1594,2/11/2019,3,879
1595,2/11/2019,3,7239
1596,2/11/2019,1,7254
1597,2/11/2019,1,7260
1598,2/11/2019,1,3665
1599,2/11/2019,1,7719
1600,2/11/2019,3,3714
1601,2/12/2019,2,7227
1602,2/12/2019,1,7152
1603,2/12/2019,3,7177
1604,2/12/2019,3,7267
1605,2/12/2019,1,3723
1606,2/12/2019,1,455
1607,2/12/2019,2,462
1608,2/13/2019,1,7957
1609,2/13/2019,2,7613
1610,2/13/2019,3,7550
1611,2/13/2019,9,7622
1612,2/13/2019,1,7890
1613,2/13/2019,2,7557
1614,2/13/2019,3,7541
1615,2/13/2019,8,7719
1616,2/13/2019,1,7820
1617,2/13/2019,1,8013
1618,2/13/2019,8,7815
1619,2/13/2019,4,7511
1620,2/13/2019,2,7894
1621,2/13/2019,2,7990
1622,2/13/2019,1,7948
1623,2/13/2019,2,7556
1624,2/13/2019,2,7682
1625,2/13/2019,1,7775
1626,2/13/2019,3,8076
1627,2/13/2019,2,7963
1628,2/13/2019,2,7867
1629,2/13/2019,7,7766
1630,2/13/2019,1,7751
1631,2/13/2019,3,7947
1632,2/13/2019,1,8058
1633,2/13/2019,3,8119
1634,2/13/2019,3,7730
1635,2/13/2019,2,8044
1636,2/13/2019,1,8109
1637,2/13/2019,2,7573
1638,2/13/2019,2,7584
1639,2/13/2019,1,7677
1640,2/13/2019,3,8078
1641,2/13/2019,3,8102
1642,2/13/2019,2,7626
1643,2/13/2019,2,7705
1644,2/13/2019,2,8093
1645,2/13/2019,3,7927
1646,2/13/2019,3,7666
1647,2/13/2019,3,7512
1648,2/13/2019,1,7791
1649,2/13/2019,3,8113
1650,2/13/2019,1,7863
1651,2/13/2019,1,7726
1652,2/13/2019,2,7560
1653,2/13/2019,3,7759
1654,2/13/2019,2,7495
1655,2/13/2019,10,7700
1656,2/13/2019,3,7796
1657,2/13/2019,1,7517
1658,2/13/2019,2,7543
1659,2/13/2019,3,7718
1660,2/13/2019,2,7744
1661,2/13/2019,2,7809
1662,2/13/2019,4,8006
1663,2/13/2019,2,7524
1664,2/13/2019,3,7868
1665,2/13/2019,1,7707
1666,2/13/2019,3,8014
1667,2/13/2019,1,8024
1668,2/13/2019,2,7908
1669,2/13/2019,2,7882
1670,2/13/2019,1,7903
1671,2/13/2019,3,7509
1672,2/13/2019,7,7970
1673,2/13/2019,3,7848
1674,2/13/2019,1,8097
1675,2/13/2019,2,7733
1676,2/13/2019,1,7525
1677,2/13/2019,10,7793
1678,2/13/2019,2,7789
1679,2/13/2019,11,7965
1680,2/13/2019,2,7619
1681,2/13/2019,2,7855
1682,2/13/2019,3,7758
1683,2/13/2019,1,7776
1684,2/13/2019,3,7523
1685,2/13/2019,7,7513
1686,2/13/2019,1,7887
1687,2/13/2019,1,4049
1688,2/13/2019,1,6650
1689,2/13/2019,11,3734
1690,2/13/2019,2,3419
1691,2/13/2019,8,3463
1692,2/13/2019,1,3110
1693,2/14/2019,3,1521
1694,2/14/2019,3,4082
1695,2/14/2019,1,6632
1696,2/14/2019,1,4805
1697,2/14/2019,3,6780
1698,2/14/2019,2,8097
1699,2/15/2019,3,6445
1700,2/15/2019,2,1174
1701,2/15/2019,1,228
1702,2/15/2019,1,6038
1703,2/15/2019,2,1059
1704,2/15/2019,3,2463
1705,2/15/2019,2,1322
1706,2/16/2019,1,3162
1707,2/16/2019,3,4079
1708,2/16/2019,2,7012
1709,2/16/2019,1,3654
1710,2/16/2019,3,3733
1711,2/16/2019,1,1511
1712,2/16/2019,7,1914
1713,2/17/2019,1,4063
1714,2/17/2019,1,6451
1715,2/17/2019,3,3996
1716,2/17/2019,1,998
1717,2/17/2019,1,2820
1718,2/17/2019,3,762
1719,2/18/2019,1,4078
1720,2/18/2019,8,6180
1721,2/18/2019,3,6365
1722,2/18/2019,2,7011
1723,2/18/2019,1,4861
1724,2/18/2019,3,130
1725,2/18/2019,3,3735
1726,2/18/2019,2,4791
1727,2/18/2019,1,3736
1728,2/18/2019,2,5611
1729,2/19/2019,2,225
1730,2/19/2019,1,3988
1731,2/19/2019,3,91
1732,2/19/2019,2,1340
1733,2/19/2019,5,4185
1734,2/19/2019,11,763
1735,2/20/2019,1,3172
1736,2/20/2019,2,469
1737,2/20/2019,2,7354
1738,2/20/2019,2,1964
1739,2/21/2019,3,4052
1740,2/21/2019,7,4060
1741,2/21/2019,8,1899
1742,2/22/2019,1,3163
1743,2/22/2019,2,4059
1744,2/22/2019,2,414
1745,2/22/2019,3,1116
1746,2/22/2019,3,218
1747,2/22/2019,1,1211
1748,2/22/2019,1,3989
1749,2/22/2019,2,7287
1750,2/22/2019,1,7328
1751,2/22/2019,3,4140
1752,2/23/2019,2,3150
1753,2/23/2019,3,6199
1754,2/23/2019,3,1139
1755,2/23/2019,1,192
1756,2/23/2019,1,7039
1757,2/23/2019,1,6094
1758,2/23/2019,3,6163
1759,2/23/2019,2,6622
1760,2/23/2019,2,1271
1761,2/23/2019,3,1961
1762,2/23/2019,2,5545
1763,2/23/2019,3,1944
1764,2/24/2019,2,6200
1765,2/24/2019,1,3682
1766,2/24/2019,3,6167
1767,2/25/2019,8,4057
1768,2/25/2019,3,3165
1769,2/25/2019,1,7483
1770,2/25/2019,1,415
1771,2/25/2019,1,6131
1772,2/25/2019,3,6178
1773,2/25/2019,3,6015
1774,2/26/2019,2,3168
1775,2/26/2019,1,1548
1776,2/26/2019,7,253
1777,2/26/2019,2,1369
1778,2/26/2019,3,6132
1779,2/26/2019,2,6171
1780,2/26/2019,2,7336
1781,2/26/2019,2,3825
1782,2/27/2019,1,3199
1783,2/27/2019,1,217
1784,2/27/2019,1,7337
1785,2/27/2019,1,7352
1786,2/27/2019,3,8103
1787,2/27/2019,3,8106
1788,2/28/2019,2,3992
1789,2/28/2019,3,3093
1790,2/28/2019,1,3720
1791,3/1/2019,1,3190
1792,3/1/2019,1,6626
1793,3/1/2019,2,7281
1794,3/1/2019,2,4596
1795,3/2/2019,1,1550
1796,3/2/2019,1,1076
1797,3/3/2019,3,3164
1798,3/3/2019,1,1115
1799,3/3/2019,2,5754
1800,3/3/2019,4,4643
1801,3/3/2019,10,4426
1802,3/3/2019,6,3824
1803,3/4/2019,2,6648
1804,3/4/2019,1,6649
1805,3/4/2019,1,172
1806,3/4/2019,1,3042
1807,3/4/2019,1,3821
1808,3/5/2019,1,5812
1809,3/6/2019,3,423
1810,3/6/2019,3,1166
1811,3/6/2019,3,3370
1812,3/6/2019,2,6179
1813,3/6/2019,2,7282
1814,3/6/2019,10,8096
1815,3/6/2019,3,520
1816,3/6/2019,3,4376
1817,3/6/2019,1,5169
1818,3/6/2019,2,5320
1819,3/7/2019,1,3161
1820,3/7/2019,3,7356
1821,3/7/2019,2,8100
1822,3/7/2019,3,1109
1823,3/7/2019,1,3805
1824,3/8/2019,1,1523
1825,3/8/2019,1,3182
1826,3/8/2019,3,1269
1827,3/8/2019,1,258
1828,3/8/2019,4,3738
1829,3/8/2019,1,1028
1830,3/8/2019,2,2836
1831,3/8/2019,1,4254
1832,3/8/2019,1,978
1833,3/9/2019,2,5674
1834,3/9/2019,1,633
1835,3/9/2019,3,3732
1836,3/9/2019,3,4219
1837,3/9/2019,3,3823
1838,3/10/2019,1,7342
1839,3/10/2019,2,6356
1840,3/10/2019,3,6576
1841,3/10/2019,1,6628
1842,3/10/2019,9,190
1843,3/10/2019,1,3995
1844,3/10/2019,1,6175
1845,3/10/2019,5,997
1846,3/10/2019,5,3731
1847,3/10/2019,2,2594
1848,3/10/2019,1,4722
1849,3/10/2019,2,4638
1850,3/11/2019,9,1511
1851,3/11/2019,1,3149
1852,3/11/2019,2,1000
1853,3/12/2019,9,1524
1854,3/12/2019,10,176
1855,3/12/2019,3,3998
1856,3/12/2019,2,6053
1857,3/12/2019,6,1912
1858,3/13/2019,1,8108
1859,3/13/2019,3,7594
1860,3/13/2019,3,7634
1861,3/13/2019,3,8005
1862,3/13/2019,3,7969
1863,3/13/2019,1,7624
1864,3/13/2019,2,7716
1865,3/13/2019,5,7735
1866,3/13/2019,2,7952
1867,3/13/2019,2,7971
1868,3/13/2019,2,7805
1869,3/13/2019,2,7641
1870,3/13/2019,1,7510
1871,3/13/2019,1,7724
1872,3/13/2019,3,7844
1873,3/13/2019,3,7675
1874,3/13/2019,2,7661
1875,3/13/2019,2,7861
1876,3/13/2019,1,7750
1877,3/13/2019,2,7710
1878,3/13/2019,3,8092
1879,3/13/2019,2,7713
1880,3/13/2019,6,7653
1881,3/13/2019,2,7657
1882,3/13/2019,1,7506
1883,3/13/2019,3,7899
1884,3/13/2019,2,7692
1885,3/13/2019,1,7723
1886,3/13/2019,1,7683
1887,3/13/2019,2,7579
1888,3/13/2019,3,7757
1889,3/13/2019,3,7771
1890,3/13/2019,10,7688
1891,3/13/2019,3,7923
1892,3/13/2019,1,7488
1893,3/13/2019,1,8015
1894,3/13/2019,2,7742
1895,3/13/2019,1,7651
1896,3/13/2019,3,7940
1897,3/13/2019,10,7527
1898,3/13/2019,3,7748
1899,3/13/2019,1,7885
1900,3/13/2019,2,7687
1901,3/13/2019,3,7984
1902,3/13/2019,3,7836
1903,3/13/2019,1,7583
1904,3/13/2019,3,7671
1905,3/13/2019,3,7520
1906,3/13/2019,3,7712
1907,3/13/2019,2,7704
1908,3/13/2019,3,7790
1909,3/13/2019,1,7500
1910,3/13/2019,1,7639
1911,3/13/2019,2,7874
1912,3/13/2019,2,7812
1913,3/13/2019,1,7564
1914,3/13/2019,1,7533
1915,3/13/2019,1,7489
1916,3/13/2019,2,7644
1917,3/13/2019,3,7968
1918,3/13/2019,6,8090
1919,3/13/2019,2,7717
1920,3/13/2019,2,7810
1921,3/13/2019,10,7486
1922,3/13/2019,1,3429
1923,3/13/2019,3,264
1924,3/13/2019,3,6658
1925,3/13/2019,3,275
1926,3/13/2019,3,3830
1927,3/13/2019,2,906
1928,3/14/2019,2,1614
1929,3/14/2019,11,532
1930,3/14/2019,1,276
1931,3/14/2019,3,4475
1932,3/14/2019,1,4205
1933,3/14/2019,3,3833
1934,3/14/2019,2,898
1935,3/15/2019,1,4119
1936,3/15/2019,2,283
1937,3/15/2019,2,516
1938,3/15/2019,3,6704
1939,3/15/2019,1,3741
1940,3/15/2019,3,3745
1941,3/15/2019,1,5638
